"Block"	"Column"	"Row"	"ID"	"Name"
19	10	19	e3110	50071
19	10	20	e3298	60306_MM
19	10	21	e3486	100031_MM
19	10	22	e3626	100162_MM
19	10	23	e3814	200017_MM
19	10	24	unknown (14C8)	unknown
19	11	1	unknown (15C16)	unknown
19	11	2	e183	1535
19	11	3	e371	20558_1
19	11	4	e511	21098
19	11	5	e699	40202
19	11	6	e887	60394
19	11	7	e1075	10235_MM
19	11	8	e1215	164_1_MM
19	11	9	e1403	20661_MM
19	11	10	e1591	3.1_MM
19	11	11	e1779	60093_MM
19	11	12	e1919	785.1_MM
19	11	13	e2082	10132_MM
19	11	14	e2270	1121_3_MM
19	11	15	e2410	20009_1_MM
19	11	16	e2598	20686_MM
19	11	17	e2786	291_2_cont
19	11	18	e2974	40268_MM
19	11	19	e3114	50075
19	11	20	e3302	60374_MM
19	11	21	e3490	100033_MM
19	11	22	e3678	100215_MM
19	11	23	e3818	200019_MM
19	11	24	unknown (14G8)	unknown
19	12	2	unknown (15C16)	unknown
19	12	13	unknown (15C16)	unknown
19	12	23	unknown (15C16)	unknown
19	12	24	unknown (15C16)	unknown
19	13	2	unknown (15C16)	unknown
19	13	3	e187	159_1
19	13	4	e375	20560_1
19	13	5	e563	243
19	13	6	e703	40211
19	13	7	e891	60404
19	13	8	e1079	10265_MM
19	13	9	e1267	20169_MM
19	13	10	e1407	20668_MM
19	13	11	e1595	315.1_1_MM
19	13	12	e1783	60122_MM
19	13	13	e1971	900001_MM2
19	13	14	e2086	10135_MM
19	13	15	e2274	114_2
19	13	16	e2462	20179_1_MM
19	13	17	e2602	20696_MM
19	13	18	e2790	291_4_MM
19	13	19	e2978	40279_MM
19	13	20	e3166	50150_MM
19	13	21	e3306	60399_MM
19	13	22	e3494	100036_MM
19	13	23	e3682	100217_MM
19	13	24	unknown (15C16)	unknown
19	14	1	unknown (15C16)	unknown
19	14	2	e51	10296
19	14	3	e191	160_1
19	14	4	e379	20561_1
19	14	5	e567	277
19	14	6	e755	50002
19	14	7	e895	60424
19	14	8	e1083	10291_MM
19	14	9	e1271	20179_MM
19	14	10	e1459	20902_MM
19	14	11	e1599	319_MM
19	14	12	e1787	60146_MM
19	14	13	e1975	900002_MM1
19	14	14	e2090	10137
19	14	15	e2278	1190_MM
19	14	16	e2466	20194
19	14	17	e2654	20937_MM
19	14	18	e2794	291_6_MM
19	14	19	e2982	40281_MM
19	14	20	e3170	50156_MM
19	14	21	e3358	689
19	14	22	e3498	100039_MM
19	14	23	e3686	100219_MM
19	14	24	e3870	200047_MM
19	15	2	e55	10305
19	15	3	e243	20117
19	15	4	e383	20562_2
19	15	5	e571	281
19	15	6	e759	50028
19	15	7	e947	699_1
19	15	8	e1087	10303_MM
19	15	9	e1275	20193_MM
19	15	10	e1463	20925_MM
19	15	11	e1651	40164_MM
19	15	12	e1791	60187_MM
19	15	13	e1979	900003_AS
19	15	14	e2142	10253
19	15	15	e2282	1191_3_cont
19	15	16	e2470	20205
19	15	17	e2658	21042_MM
19	15	18	e2846	312_7_MM
19	15	19	e2986	40291_MM
19	15	20	e3174	50159_MM
19	15	21	e3362	70064_2
19	15	22	e3550	100085_MM
19	15	23	e3690	100222_MM
19	15	24	e3874	200049_MM
19	16	2	e59	10314
19	16	3	e247	20137
19	16	4	e435	20738_1
19	16	5	e575	282.1_1
19	16	6	e763	50058
19	16	7	e951	70004
19	16	8	e1139	1064_MM
19	16	9	e1279	20221_MM
19	16	10	e1467	20945_MM
19	16	11	e1655	40184_MM
19	16	12	e1843	60528_1_MM
19	16	13	e1983	900003
19	16	14	e2146	10285
19	16	15	e2334	1508_3
19	16	16	e2474	20222_2_MM
19	16	17	e2662	21044
19	16	18	e2850	40000_MM
19	16	19	e3038	46009_MM
19	16	20	e3178	50168_MM
19	16	21	e3366	706_3_MM
19	16	22	e3554	100087_MM
19	16	23	e3742	100253_MM
19	16	24	e3878	200051_MM
19	17	2	e63	10338
19	17	3	e251	20151_2
19	17	4	e439	20744
19	17	5	e627	315,2
19	17	6	e767	50098
19	17	7	e955	70010
19	17	8	e1143	1067_MM
19	17	9	e1331	20457_MM
19	17	10	e1471	210_MM
19	17	11	e1659	40202_MM
19	17	12	e1847	60574_MM
19	17	13	unknown (8C8)	unknown
19	17	14	e2150	10287
19	17	15	e2338	1508_5_MM
19	17	16	e2526	20528_3
19	17	17	e2666	21070_2
19	17	18	e2854	40006_MM
19	17	19	e3042	463
19	17	20	e3230	546_6_MM
19	17	21	e3370	717_MM
19	17	22	e3558	100089_MM
19	17	23	e3746	100255_MM
19	17	24	e3882	200053_MM
19	18	2	e115	1097
19	18	3	e255	20173_1
19	18	4	e443	20758
19	18	5	e631	319_2
19	18	6	e819	60011
19	18	7	e959	70036
19	18	8	e1147	111_MM
19	18	9	e1335	20475_MM
19	18	10	e1523	21337_MM
19	18	11	e1663	40211_MM
19	18	12	e1851	608_MM
19	18	13	e2014	10065
19	18	14	e2154	10300
19	18	15	e2342	1508_7_MM
19	18	16	e2530	20551_1
19	18	17	e2718	213_2_cont
19	18	18	e2858	40008_MM
19	18	19	e3046	465
19	18	20	e3234	546_8_MM
19	18	21	e3422	886
19	18	22	e3562	100091_MM
19	18	23	e3750	100257_MM
19	18	24	e3934	200080_MM
19	19	2	e119	112
19	19	3	e307	20350
19	19	4	e447	20783
19	19	5	e635	348
19	19	6	e823	60024
19	19	7	e1011	821_1
19	19	8	e1151	1163_MM
19	19	9	e1339	20494_MM
19	19	10	e1527	21365_MM
19	19	11	e1715	50068_MM
19	19	12	e1855	612_MM
19	19	13	e2018	10068
19	19	14	e2206	10436
19	19	15	e2346	151_1_MM
19	19	16	e2534	20552_MM
19	19	17	e2722	21335_2_MM
19	19	18	e2910	40128_MM
19	19	19	e3050	50005
19	19	20	e3238	548_MM
19	19	21	e3426	950_1_MM
19	19	22	e3614	100155_MM
19	19	23	e3754	100259_MM
19	19	24	e3938	200084_MM
19	20	2	e123	1168
19	20	3	e311	20377
19	20	4	e499	21066
19	20	5	e639	361
19	20	6	e827	60062
19	20	7	e1015	836_3
19	20	8	e1203	15_3_MM
19	20	9	e1343	20500_1_MM
19	20	10	e1531	221_MM
19	20	11	e1719	50111_MM
19	20	12	e1907	741_MM
19	20	13	e2022	10075
19	20	14	e2210	10450
19	20	15	e2398	20006_1
19	20	16	e2538	20553_3_MM
19	20	17	e2726	21337_2_cont
19	20	18	e2914	40131_MM
19	20	19	e3102	50064
19	20	20	e3242	554_3_cont
19	20	21	e3430	952_2_MM
19	20	22	e3618	100157_MM
19	20	23	e3806	200013_MM
19	20	24	e3942	200088_MM
19	21	2	e127	1179
19	21	3	e315	20391
19	21	4	e503	21070
19	21	5	e691	40164
19	21	6	e831	60080
19	21	7	e1019	852
19	21	8	e1207	1593_MM
19	21	9	e1395	20632_MM
19	21	10	e1535	228_4_MM
19	21	11	e1723	50186_MM
19	21	12	e1911	76_MM
19	21	13	e2026	10081
19	21	14	e2214	10458
19	21	15	e2402	20006_3_MM
19	21	16	e2590	20632_2
19	21	17	e2730	21338_3_MM
19	21	18	e2918	40140_MM
19	21	19	e3106	50066
19	21	20	e3294	60297_MM
19	21	21	e3434	99_MM
19	21	22	e3622	100159_MM
19	21	23	e3810	200015_MM
19	21	24	e3946	200091_MM
19	22	2	e179	1526
19	22	3	e319	20419
19	22	4	e507	21074
19	22	5	e695	40184
19	22	6	e883	60378
19	22	7	e1023	890
19	22	8	e1211	160_2_MM
19	22	9	e1399	20636_MM
19	22	10	e1587	30152_MM
19	22	11	e1727	527_MM
19	22	12	e1915	773_MM
19	22	13	e2078	10129_MM
19	22	14	e2218	10488
19	22	15	e2406	20008_2_MM
19	22	16	e2594	20634_2_MM
19	22	17	e2782	284_4
19	22	18	e2922	40143_1
19	22	19	e3110	50071
19	22	20	e3298	60306_MM
19	22	21	e3486	100031_MM
19	22	22	e3626	100162_MM
19	22	23	e3814	200017_MM
19	22	24	unknown (14C8)	unknown
19	23	1	unknown (15C16)	unknown
19	23	2	e183	1535
19	23	3	e371	20558_1
19	23	4	e511	21098
19	23	5	e699	40202
19	23	6	e887	60394
19	23	7	e1075	10235_MM
19	23	8	e1215	164_1_MM
19	23	9	e1403	20661_MM
19	23	10	e1591	3.1_MM
19	23	11	e1779	60093_MM
19	23	12	e1919	785.1_MM
19	23	13	e2082	10132_MM
19	23	14	e2270	1121_3_MM
19	23	15	e2410	20009_1_MM
19	23	16	e2598	20686_MM
19	23	17	e2786	291_2_cont
19	23	18	e2974	40268_MM
19	23	19	e3114	50075
19	23	20	e3302	60374_MM
19	23	21	e3490	100033_MM
19	23	22	e3678	100215_MM
19	23	23	e3818	200019_MM
19	23	24	unknown (14G8)	unknown
19	24	2	unknown (15C16)	unknown
19	24	13	unknown (15C16)	unknown
19	24	24	unknown (15C16)	unknown
20	1	2	unknown (15D16)	unknown
20	1	3	e188	1593
20	1	4	e376	20560_2
20	1	5	e564	243_1
20	1	6	e704	40221
20	1	7	e892	60404_1
20	1	8	e1080	10268_MM
20	1	9	e1268	20173_1_MM
20	1	10	e1408	20668_1_MM
20	1	11	e1596	315_2_MM
20	1	12	e1784	60127_MM
20	1	13	e1972	900001_MM3
20	1	14	e2087	10136
20	1	15	e2275	114_2_MM
20	1	16	e2463	20179_2_cont
20	1	17	e2603	20704
20	1	18	e2791	291_5
20	1	19	e2979	40280
20	1	20	e3167	50154
20	1	21	e3307	60419
20	1	22	e3495	100037
20	1	23	e3683	100218
20	1	24	unknown (15D16)	unknown
20	2	1	unknown (15D16)	unknown
20	2	2	e52	10303
20	2	3	e192	1602
20	2	4	e380	20561_2
20	2	5	e568	278
20	2	6	e756	50009
20	2	7	e896	60429
20	2	8	e1084	10292_MM
20	2	9	e1272	20186_MM
20	2	10	e1460	20919_MM
20	2	11	e1600	319.1_MM
20	2	12	e1788	60151_MM
20	2	13	e1976	900002_MM2
20	2	14	e2091	10137_MM
20	2	15	e2279	1191_1_cont
20	2	16	e2467	20194_2
20	2	17	e2655	21006
20	2	18	e2795	30008
20	2	19	e2983	40289
20	2	20	e3171	50157
20	2	21	e3359	689_MM
20	2	22	e3499	100040
20	2	23	e3687	100220
20	2	24	e3871	200048
20	3	2	e56	10306
20	3	3	e244	20121
20	3	4	e384	20563
20	3	5	e572	281_1
20	3	6	e760	50033
20	3	7	e948	70001
20	3	8	e1088	10304_MM
20	3	9	e1276	20198_MM
20	3	10	e1464	20926_MM
20	3	11	e1652	40172_MM
20	3	12	e1792	60189_MM
20	3	13	e1980	900003_MM1
20	3	14	e2143	10253_MM
20	3	15	e2283	1288_2
20	3	16	e2471	20205_MM
20	3	17	e2659	21043
20	3	18	e2847	312_8
20	3	19	e2987	40292
20	3	20	e3175	50162
20	3	21	e3363	70064_2_MM
20	3	22	e3551	100086
20	3	23	e3691	100223
20	3	24	e3875	200050
20	4	2	e60	10329
20	4	3	e248	20141
20	4	4	e436	20738,2
20	4	5	e576	284
20	4	6	e764	50068
20	4	7	e952	70005
20	4	8	e1140	1065_MM
20	4	9	e1280	20225_MM
20	4	10	e1468	20949_MM
20	4	11	e1656	40185_MM
20	4	12	e1844	60556_MM
20	4	13	e1984	900004_AS
20	4	14	e2147	10285_MM
20	4	15	e2335	1508_3_MM
20	4	16	e2475	20222_MM
20	4	17	e2663	21044_MM
20	4	18	e2851	40004
20	4	19	e3039	46013_2_cont
20	4	20	e3179	50169
20	4	21	e3367	713
20	4	22	e3555	100088
20	4	23	e3743	100254
20	4	24	e3879	200052
20	5	2	e64	10339
20	5	3	e252	20152
20	5	4	e440	20744,1
20	5	5	e628	315_3
20	5	6	e768	50111
20	5	7	e956	70018
20	5	8	e1144	1097_MM
20	5	9	e1332	20457_1_MM
20	5	10	e1472	21015_MM
20	5	11	e1660	40206_MM
20	5	12	e1848	60585_1_MM
20	5	13	unknown (8D8)	unknown
20	5	14	e2151	10287_MM
20	5	15	e2339	1508_6
20	5	16	e2527	20528_3_MM
20	5	17	e2667	21070_2_MM
20	5	18	e2855	40007
20	5	19	e3043	463_MM
20	5	20	e3231	546_7
20	5	21	e3371	720
20	5	22	e3559	100090
20	5	23	e3747	100256
20	5	24	e3883	200054
20	6	2	e116	11
20	6	3	e256	20178
20	6	4	e444	20764
20	6	5	e632	328
20	6	6	e820	60012
20	6	7	e960	70046
20	6	8	e1148	112_MM
20	6	9	e1336	20481_1_MM
20	6	10	e1524	21338_MM
20	6	11	e1664	40221_MM
20	6	12	e1852	609_MM
20	6	13	e2015	10065_MM
20	6	14	e2155	10300_MM
20	6	15	e2343	1508_8
20	6	16	e2531	20551_1_MM
20	6	17	e2719	213_2_MM
20	6	18	e2859	40009_1
20	6	19	e3047	465_MM
20	6	20	e3235	546_9
20	6	21	e3423	886_MM
20	6	22	e3563	100105
20	6	23	e3751	100258
20	6	24	e3935	200081
20	7	2	e120	112_1
20	7	3	e308	20363
20	7	4	e448	20789
20	7	5	e636	348_1
20	7	6	e824	60036
20	7	7	e1012	821_2
20	7	8	e1152	1168_MM
20	7	9	e1340	20495_MM
20	7	10	e1528	21374_MM
20	7	11	e1716	50080_MM
20	7	12	e1856	613_MM
20	7	13	e2019	10068_MM
20	7	14	e2207	10436_MM
20	7	15	e2347	1512
20	7	16	e2535	20553_2
20	7	17	e2723	21335_MM
20	7	18	e2911	40130
20	7	19	e3051	50005_MM
20	7	20	e3239	554_1
20	7	21	e3427	950_2_cont
20	7	22	e3615	100156
20	7	23	e3755	100262
20	7	24	e3939	200085
20	8	2	e124	117
20	8	3	e312	20378
20	8	4	e500	21067
20	8	5	e640	361_1
20	8	6	e828	60069
20	8	7	e1016	839
20	8	8	e1204	1535_MM
20	8	9	e1344	20502_MM
20	8	10	e1532	228_1_MM
20	8	11	e1720	50145_MM
20	8	12	e1908	743_MM
20	8	13	e2023	10075_MM
20	8	14	e2211	10450_MM
20	8	15	e2399	20006_1_MM
20	8	16	e2539	20554_1_cont
20	8	17	e2727	21338_2
20	8	18	e2915	40135
20	8	19	e3103	50064_MM
20	8	20	e3243	56000
20	8	21	e3431	957
20	8	22	e3619	100158
20	8	23	e3807	200014
20	8	24	e3943	200089
20	9	2	e128	1179_1
20	9	3	e316	20394_1
20	9	4	e504	21071
20	9	5	e692	40172
20	9	6	e832	60082
20	9	7	e1020	854
20	9	8	e1208	1595_MM
20	9	9	e1396	20632_1_MM
20	9	10	e1536	232_MM
20	9	11	e1724	516_1_MM
20	9	12	e1912	76_1_MM
20	9	13	e2027	10081_MM
20	9	14	e2215	10458_MM
20	9	15	e2403	20007_2
20	9	16	e2591	20632_2_MM
20	9	17	e2731	21338_4
20	9	18	e2919	40142_1
20	9	19	e3107	50066_MM
20	9	20	e3295	60302
20	9	21	e3435	100001
20	9	22	e3623	100160
20	9	23	e3811	200016
20	9	24	e3947	200093
20	10	2	e180	1527
20	10	3	e320	20422
20	10	4	e508	21083
20	10	5	e696	40185
20	10	6	e884	60383
20	10	7	e1024	90
20	10	8	e1212	1603_MM
20	10	9	e1400	20638_1_MM
20	10	10	e1588	30193_MM
20	10	11	e1728	530_MM
20	10	12	e1916	783_MM
20	10	13	e2079	10131
20	10	14	e2219	10488_MM
20	10	15	e2407	20008_3
20	10	16	e2595	20684
20	10	17	e2783	284_4_MM
20	10	18	e2923	40143_1_MM
20	10	19	e3111	50071_MM
20	10	20	e3299	60352
20	10	21	e3487	100032
20	10	22	e3627	100163
20	10	23	e3815	200018
20	10	24	unknown (14D8)	unknown
20	11	1	unknown (15D16)	unknown
20	11	2	e184	1566_1
20	11	3	e372	20558_2
20	11	4	e512	21102
20	11	5	e700	40206
20	11	6	e888	60395
20	11	7	e1076	10254_MM
20	11	8	e1216	1658_MM
20	11	9	e1404	20662_MM
20	11	10	e1592	3.1_1_MM
20	11	11	e1780	601_MM
20	11	12	e1920	785.1_1_MM
20	11	13	e2083	10133
20	11	14	e2271	112_2
20	11	15	e2411	20009_2_cont
20	11	16	e2599	20694_2
20	11	17	e2787	291_3
20	11	18	e2975	40275
20	11	19	e3115	50075_MM
20	11	20	e3303	60388
20	11	21	e3491	100035
20	11	22	e3679	100216
20	11	23	e3819	200020
20	11	24	unknown (14H8)	unknown
20	12	2	unknown (15D16)	unknown
20	12	13	unknown (15D16)	unknown
20	12	23	unknown (15D16)	unknown
20	12	24	unknown (15D16)	unknown
20	13	2	unknown (15D16)	unknown
20	13	3	e188	1593
20	13	4	e376	20560_2
20	13	5	e564	243_1
20	13	6	e704	40221
20	13	7	e892	60404_1
20	13	8	e1080	10268_MM
20	13	9	e1268	20173_1_MM
20	13	10	e1408	20668_1_MM
20	13	11	e1596	315_2_MM
20	13	12	e1784	60127_MM
20	13	13	e1972	900001_MM3
20	13	14	e2087	10136
20	13	15	e2275	114_2_MM
20	13	16	e2463	20179_2_cont
20	13	17	e2603	20704
20	13	18	e2791	291_5
20	13	19	e2979	40280
20	13	20	e3167	50154
20	13	21	e3307	60419
20	13	22	e3495	100037
20	13	23	e3683	100218
20	13	24	unknown (15D16)	unknown
20	14	1	unknown (15D16)	unknown
20	14	2	e52	10303
20	14	3	e192	1602
20	14	4	e380	20561_2
20	14	5	e568	278
20	14	6	e756	50009
20	14	7	e896	60429
20	14	8	e1084	10292_MM
20	14	9	e1272	20186_MM
20	14	10	e1460	20919_MM
20	14	11	e1600	319.1_MM
20	14	12	e1788	60151_MM
20	14	13	e1976	900002_MM2
20	14	14	e2091	10137_MM
20	14	15	e2279	1191_1_cont
20	14	16	e2467	20194_2
20	14	17	e2655	21006
20	14	18	e2795	30008
20	14	19	e2983	40289
20	14	20	e3171	50157
20	14	21	e3359	689_MM
20	14	22	e3499	100040
20	14	23	e3687	100220
20	14	24	e3871	200048
20	15	2	e56	10306
20	15	3	e244	20121
20	15	4	e384	20563
20	15	5	e572	281_1
20	15	6	e760	50033
20	15	7	e948	70001
20	15	8	e1088	10304_MM
20	15	9	e1276	20198_MM
20	15	10	e1464	20926_MM
20	15	11	e1652	40172_MM
20	15	12	e1792	60189_MM
20	15	13	e1980	900003_MM1
20	15	14	e2143	10253_MM
20	15	15	e2283	1288_2
20	15	16	e2471	20205_MM
20	15	17	e2659	21043
20	15	18	e2847	312_8
20	15	19	e2987	40292
20	15	20	e3175	50162
20	15	21	e3363	70064_2_MM
20	15	22	e3551	100086
20	15	23	e3691	100223
20	15	24	e3875	200050
20	16	2	e60	10329
20	16	3	e248	20141
20	16	4	e436	20738,2
20	16	5	e576	284
20	16	6	e764	50068
20	16	7	e952	70005
20	16	8	e1140	1065_MM
20	16	9	e1280	20225_MM
20	16	10	e1468	20949_MM
20	16	11	e1656	40185_MM
20	16	12	e1844	60556_MM
20	16	13	e1984	900004_AS
20	16	14	e2147	10285_MM
20	16	15	e2335	1508_3_MM
20	16	16	e2475	20222_MM
20	16	17	e2663	21044_MM
20	16	18	e2851	40004
20	16	19	e3039	46013_2_cont
20	16	20	e3179	50169
20	16	21	e3367	713
20	16	22	e3555	100088
20	16	23	e3743	100254
20	16	24	e3879	200052
20	17	2	e64	10339
20	17	3	e252	20152
20	17	4	e440	20744,1
20	17	5	e628	315_3
20	17	6	e768	50111
20	17	7	e956	70018
20	17	8	e1144	1097_MM
20	17	9	e1332	20457_1_MM
20	17	10	e1472	21015_MM
20	17	11	e1660	40206_MM
20	17	12	e1848	60585_1_MM
20	17	13	unknown (8D8)	unknown
20	17	14	e2151	10287_MM
20	17	15	e2339	1508_6
20	17	16	e2527	20528_3_MM
20	17	17	e2667	21070_2_MM
20	17	18	e2855	40007
20	17	19	e3043	463_MM
20	17	20	e3231	546_7
20	17	21	e3371	720
20	17	22	e3559	100090
20	17	23	e3747	100256
20	17	24	e3883	200054
20	18	2	e116	11
20	18	3	e256	20178
20	18	4	e444	20764
20	18	5	e632	328
20	18	6	e820	60012
20	18	7	e960	70046
20	18	8	e1148	112_MM
20	18	9	e1336	20481_1_MM
20	18	10	e1524	21338_MM
20	18	11	e1664	40221_MM
20	18	12	e1852	609_MM
20	18	13	e2015	10065_MM
20	18	14	e2155	10300_MM
20	18	15	e2343	1508_8
20	18	16	e2531	20551_1_MM
20	18	17	e2719	213_2_MM
20	18	18	e2859	40009_1
20	18	19	e3047	465_MM
20	18	20	e3235	546_9
20	18	21	e3423	886_MM
20	18	22	e3563	100105
20	18	23	e3751	100258
20	18	24	e3935	200081
20	19	2	e120	112_1
20	19	3	e308	20363
20	19	4	e448	20789
20	19	5	e636	348_1
20	19	6	e824	60036
20	19	7	e1012	821_2
20	19	8	e1152	1168_MM
20	19	9	e1340	20495_MM
20	19	10	e1528	21374_MM
20	19	11	e1716	50080_MM
20	19	12	e1856	613_MM
20	19	13	e2019	10068_MM
20	19	14	e2207	10436_MM
20	19	15	e2347	1512
20	19	16	e2535	20553_2
20	19	17	e2723	21335_MM
20	19	18	e2911	40130
20	19	19	e3051	50005_MM
20	19	20	e3239	554_1
20	19	21	e3427	950_2_cont
20	19	22	e3615	100156
20	19	23	e3755	100262
20	19	24	e3939	200085
20	20	2	e124	117
20	20	3	e312	20378
20	20	4	e500	21067
20	20	5	e640	361_1
20	20	6	e828	60069
20	20	7	e1016	839
20	20	8	e1204	1535_MM
20	20	9	e1344	20502_MM
20	20	10	e1532	228_1_MM
20	20	11	e1720	50145_MM
20	20	12	e1908	743_MM
20	20	13	e2023	10075_MM
20	20	14	e2211	10450_MM
20	20	15	e2399	20006_1_MM
20	20	16	e2539	20554_1_cont
20	20	17	e2727	21338_2
20	20	18	e2915	40135
20	20	19	e3103	50064_MM
20	20	20	e3243	56000
20	20	21	e3431	957
20	20	22	e3619	100158
20	20	23	e3807	200014
20	20	24	e3943	200089
20	21	2	e128	1179_1
20	21	3	e316	20394_1
20	21	4	e504	21071
20	21	5	e692	40172
20	21	6	e832	60082
20	21	7	e1020	854
20	21	8	e1208	1595_MM
20	21	9	e1396	20632_1_MM
20	21	10	e1536	232_MM
20	21	11	e1724	516_1_MM
20	21	12	e1912	76_1_MM
20	21	13	e2027	10081_MM
20	21	14	e2215	10458_MM
20	21	15	e2403	20007_2
20	21	16	e2591	20632_2_MM
20	21	17	e2731	21338_4
20	21	18	e2919	40142_1
20	21	19	e3107	50066_MM
20	21	20	e3295	60302
20	21	21	e3435	100001
20	21	22	e3623	100160
20	21	23	e3811	200016
20	21	24	e3947	200093
20	22	2	e180	1527
20	22	3	e320	20422
20	22	4	e508	21083
20	22	5	e696	40185
20	22	6	e884	60383
20	22	7	e1024	90
20	22	8	e1212	1603_MM
20	22	9	e1400	20638_1_MM
20	22	10	e1588	30193_MM
20	22	11	e1728	530_MM
20	22	12	e1916	783_MM
20	22	13	e2079	10131
20	22	14	e2219	10488_MM
20	22	15	e2407	20008_3
20	22	16	e2595	20684
20	22	17	e2783	284_4_MM
20	22	18	e2923	40143_1_MM
20	22	19	e3111	50071_MM
20	22	20	e3299	60352
20	22	21	e3487	100032
20	22	22	e3627	100163
20	22	23	e3815	200018
20	22	24	unknown (14D8)	unknown
20	23	1	unknown (15D16)	unknown
20	23	2	e184	1566_1
20	23	3	e372	20558_2
20	23	4	e512	21102
20	23	5	e700	40206
20	23	6	e888	60395
20	23	7	e1076	10254_MM
20	23	8	e1216	1658_MM
20	23	9	e1404	20662_MM
20	23	10	e1592	3.1_1_MM
20	23	11	e1780	601_MM
20	23	12	e1920	785.1_1_MM
20	23	13	e2083	10133
20	23	14	e2271	112_2
20	23	15	e2411	20009_2_cont
20	23	16	e2599	20694_2
20	23	17	e2787	291_3
20	23	18	e2975	40275
20	23	19	e3115	50075_MM
20	23	20	e3303	60388
20	23	21	e3491	100035
20	23	22	e3679	100216
20	23	23	e3819	200020
20	23	24	unknown (14H8)	unknown
20	24	2	unknown (15D16)	unknown
20	24	13	unknown (15D16)	unknown
20	24	24	unknown (15D16)	unknown
21	1	2	unknown (15A15)	unknown
21	1	3	e169	1490_1
21	1	4	e357	20538
21	1	5	e545	21336
21	1	6	e685	40134
21	1	7	e873	60335
21	1	8	e1061	10173_MM
21	1	9	e1249	20088_MM
21	1	10	e1389	20626_MM
21	1	11	e1577	30088_MM
21	1	12	e1765	60016_MM
21	1	13	e1953	92_2_MM
21	1	14	e2068	10123_MM
21	1	15	e2256	10555
21	1	16	e2444	20123
21	1	17	e2584	20595_3
21	1	18	e2772	281_3
21	1	19	e2960	40237_MM
21	1	20	e3148	50129_MM
21	1	21	e3288	60246_MM
21	1	22	e3476	100025_MM
21	1	23	e3664	100195_MM
21	1	24	unknown (15A15)	unknown
21	2	1	unknown (15A15)	unknown
21	2	2	e33	10219
21	2	3	e173	1504
21	2	4	e361	20553
21	2	5	e549	21359
21	2	6	e737	456
21	2	7	e877	60347
21	2	8	e1065	10195_MM
21	2	9	e1253	20102_MM
21	2	10	e1441	20798_MM
21	2	11	e1581	30119_MM
21	2	12	e1769	60039_MM
21	2	13	e1957	950_MM
21	2	14	e2072	10127_MM
21	2	15	e2260	10565
21	2	16	e2448	20141_2_cont
21	2	17	e2636	20861_2
21	2	18	e2776	282_2
21	2	19	e2964	40243_MM
21	2	20	e3152	50132_MM
21	2	21	e3340	615.1_1_cont
21	2	22	e3480	100027_MM
21	2	23	e3668	100197_MM
21	2	24	e3852	200036_MM
21	3	2	e37	10230_1
21	3	3	e225	20048
21	3	4	e365	20555
21	3	5	e553	21378
21	3	6	e741	46000
21	3	7	e929	63001
21	3	8	e1069	10213_MM
21	3	9	e1257	20117_MM
21	3	10	e1445	20816_MM
21	3	11	e1633	40055_MM
21	3	12	e1773	60070_MM
21	3	13	e1961	972_1_MM
21	3	14	e2124	10210
21	3	15	e2264	1088_MM
21	3	16	e2452	20151_2_cont
21	3	17	e2640	20915_2
21	3	18	e2828	30197_MM
21	3	19	e2968	40256_MM
21	3	20	e3156	50142_MM
21	3	21	e3344	615.2_2
21	3	22	e3532	100074_MM
21	3	23	e3672	100199_MM
21	3	24	e3856	200039_MM
21	4	2	e41	10255
21	4	3	e229	20055
21	4	4	e417	20663
21	4	5	e557	228_2
21	4	6	e745	46018
21	4	7	e933	648
21	4	8	e1121	1045.1_2_MM
21	4	9	e1261	20137_MM
21	4	10	e1449	20861_1_MM
21	4	11	e1637	40064_MM
21	4	12	e1825	60386_MM
21	4	13	e1965	900000_MM
21	4	14	e2128	10215
21	4	15	e2316	145_MM
21	4	16	e2456	20162_MM
21	4	17	e2644	20921_1
21	4	18	e2832	30200
21	4	19	e3020	438
21	4	20	e3160	50146_MM
21	4	21	e3348	618_2_MM
21	4	22	e3536	100076_MM
21	4	23	e3724	100241_MM
21	4	24	e3860	200042_MM
21	5	2	e45	1027
21	5	3	e233	20088
21	5	4	e421	20670
21	5	5	e609	30119
21	5	6	e749	484
21	5	7	e937	650_3
21	5	8	e1125	10460_MM
21	5	9	e1313	20371_MM
21	5	10	e1453	20866_MM
21	5	11	e1641	40104_MM
21	5	12	e1829	60395_1_MM
21	5	13	unknown (8A7)	unknown
21	5	14	e2132	10234
21	5	15	e2320	146_MM
21	5	16	e2508	20457_2
21	5	17	e2648	20921_3_MM
21	5	18	e2836	312_2
21	5	19	e3024	439_MM
21	5	20	e3212	53001
21	5	21	e3352	619_3
21	5	22	e3540	100078_MM
21	5	23	e3728	100243_MM
21	5	24	e3864	200044_MM
21	6	2	e97	10496
21	6	3	e237	20096
21	6	4	e425	20695
21	6	5	e613	30125
21	6	6	e801	572
21	6	7	e941	686
21	6	8	e1129	10499_MM
21	6	9	e1317	20383_MM
21	6	10	e1505	21255_MM
21	6	11	e1645	40127_MM
21	6	12	e1833	60422_MM
21	6	13	e1996	10011
21	6	14	e2136	10248
21	6	15	e2324	1494_3
21	6	16	e2512	20460
21	6	17	e2700	21277_MM
21	6	18	e2840	312_4
21	6	19	e3028	450_MM
21	6	20	e3216	534
21	6	21	e3404	80002_MM
21	6	22	e3544	100080_MM
